Time[s], Channel 0, Channel 1, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0234659, 0, 1, 1, 1, 1, 1, 0
0.0234811, 0, 1, 1, 1, 1, 0, 0
0.0234963, 0, 1, 1, 1, 0, 0, 0
0.0234964, 0, 1, 1, 1, 0, 1, 0
0.0235116, 0, 1, 1, 1, 0, 0, 0
0.0235268, 0, 1, 1, 1, 0, 1, 0
0.0235269, 0, 1, 1, 1, 1, 1, 0
0.0235421, 0, 1, 1, 1, 1, 0, 0
0.0235574, 0, 1, 1, 1, 0, 1, 0
0.0235726, 0, 1, 1, 1, 0, 0, 0
0.0235879, 0, 1, 1, 1, 1, 1, 0
0.0236031, 0, 1, 1, 1, 1, 0, 0
0.0236184, 0, 1, 1, 1, 0, 0, 0
0.0236185, 0, 1, 1, 1, 0, 1, 0
0.0236337, 0, 1, 1, 1, 0, 0, 0
0.0236489, 0, 1, 1, 1, 0, 1, 0
0.0236490, 0, 1, 1, 1, 1, 1, 0
0.0236642, 0, 1, 1, 1, 1, 0, 0
0.0236794, 0, 1, 1, 1, 0, 0, 0
0.0236795, 0, 1, 1, 1, 0, 1, 0
0.0236947, 0, 1, 1, 1, 0, 0, 0
0.0237100, 0, 1, 1, 1, 1, 1, 0
0.0237252, 0, 1, 1, 1, 1, 0, 0
0.0237329, 0, 1, 1, 1, 1, 0, 1
0.0237405, 0, 1, 1, 1, 0, 1, 1
0.0237557, 0, 1, 1, 1, 0, 0, 1
0.0237634, 0, 1, 1, 1, 0, 0, 0
0.0237710, 0, 1, 1, 1, 0, 1, 0
0.0237711, 0, 1, 1, 1, 1, 1, 0
0.0237863, 0, 1, 1, 1, 1, 0, 0
0.0238015, 0, 1, 1, 1, 0, 0, 0
0.0238016, 0, 1, 1, 1, 0, 1, 0
0.0238168, 0, 1, 1, 1, 0, 0, 0
0.0238320, 0, 1, 1, 1, 0, 1, 0
0.0238321, 0, 1, 1, 1, 1, 1, 0
0.0238473, 0, 1, 1, 1, 1, 0, 0
0.0238626, 0, 1, 1, 1, 0, 1, 0
0.0238778, 0, 1, 1, 1, 0, 0, 0
0.0238931, 0, 1, 1, 1, 1, 1, 0
0.0239083, 0, 1, 1, 1, 1, 0, 0
0.0239236, 0, 1, 1, 1, 0, 0, 0
0.0239237, 0, 1, 1, 1, 0, 1, 0
0.0239389, 0, 1, 1, 1, 0, 0, 0
0.0239541, 0, 1, 1, 1, 0, 1, 0
0.0239542, 0, 1, 1, 1, 1, 1, 0
0.0239694, 0, 1, 1, 1, 1, 0, 0
0.0239846, 0, 1, 1, 1, 0, 0, 0
0.0239847, 0, 1, 1, 1, 0, 1, 0
0.0239999, 0, 1, 1, 1, 0, 0, 0
0.0240152, 0, 1, 1, 1, 1, 1, 0
0.0240304, 0, 1, 1, 1, 1, 0, 0
0.0240457, 0, 1, 1, 1, 0, 1, 0
0.0240609, 0, 1, 1, 1, 0, 0, 0
0.0240762, 0, 1, 1, 1, 1, 1, 0
0.0240915, 0, 1, 1, 1, 1, 0, 0
0.0241067, 0, 1, 1, 1, 0, 0, 0
0.0241068, 0, 1, 1, 1, 0, 1, 0
0.0241220, 0, 1, 1, 1, 0, 0, 0
0.0241372, 0, 1, 1, 1, 0, 1, 0
0.0241373, 0, 1, 1, 1, 1, 1, 0
0.0241525, 0, 1, 1, 1, 1, 0, 0
0.0241677, 0, 1, 1, 1, 0, 0, 0
0.0241678, 0, 1, 1, 1, 0, 1, 0
0.0241830, 0, 1, 1, 1, 0, 0, 0
0.0241983, 0, 1, 1, 1, 1, 1, 0
0.0242135, 0, 1, 1, 1, 1, 0, 0
0.0242288, 0, 1, 1, 1, 0, 0, 0
0.0242289, 0, 1, 1, 1, 0, 1, 0
0.0242441, 0, 1, 1, 1, 0, 0, 0
0.0242593, 0, 1, 1, 1, 0, 1, 0
0.0242594, 0, 1, 1, 1, 1, 1, 0
0.0242746, 0, 1, 1, 1, 1, 0, 0
0.0242898, 0, 1, 1, 1, 0, 0, 0
0.0242899, 0, 1, 1, 1, 0, 1, 0
0.0243051, 0, 1, 1, 1, 0, 0, 0
0.0243204, 0, 1, 1, 1, 1, 1, 0
0.0243356, 0, 1, 1, 1, 1, 0, 0
0.0243509, 0, 1, 1, 1, 0, 1, 0
0.0243661, 0, 1, 1, 1, 0, 0, 0
0.0243814, 0, 1, 1, 1, 1, 1, 0
0.0243967, 0, 1, 1, 1, 1, 0, 0
0.0244119, 0, 1, 1, 1, 0, 0, 0
0.0244120, 0, 1, 1, 1, 0, 1, 0
0.0244272, 0, 1, 1, 1, 0, 0, 0
0.0244424, 0, 1, 1, 1, 0, 1, 0
0.0244425, 0, 1, 1, 1, 1, 1, 0
0.0244577, 0, 1, 1, 1, 1, 0, 0
0.0244729, 0, 1, 1, 1, 0, 0, 0
0.0244730, 0, 1, 1, 1, 0, 1, 0
0.0244882, 0, 1, 1, 1, 0, 0, 0
0.0245035, 0, 1, 1, 1, 1, 1, 0
0.0245187, 0, 1, 1, 1, 1, 0, 0
0.0245340, 0, 1, 1, 1, 0, 0, 0
0.0245341, 0, 1, 1, 1, 0, 1, 0
0.0245493, 0, 1, 1, 1, 0, 0, 0
0.0245645, 0, 1, 1, 1, 0, 1, 0
0.0245646, 0, 1, 1, 1, 1, 1, 0
0.0245798, 0, 1, 1, 1, 1, 0, 0
0.0245950, 0, 1, 1, 1, 0, 0, 0
0.0245951, 0, 1, 1, 1, 0, 1, 0
0.0246103, 0, 1, 1, 1, 0, 0, 0
0.0246256, 0, 1, 1, 1, 1, 1, 0
0.0246408, 0, 1, 1, 1, 1, 0, 0
0.0246561, 0, 1, 1, 1, 0, 1, 0
0.0246713, 0, 1, 1, 1, 0, 0, 0
0.0246866, 0, 1, 1, 1, 1, 1, 0
0.0247019, 0, 1, 1, 1, 1, 0, 0
0.0247171, 0, 1, 1, 1, 0, 0, 0
0.0247172, 0, 1, 1, 1, 0, 1, 0
0.0247324, 0, 1, 1, 1, 0, 0, 0
0.0247476, 0, 1, 1, 1, 0, 1, 0
0.0247477, 0, 1, 1, 1, 1, 1, 0
0.0247629, 0, 1, 1, 1, 1, 0, 0
0.0247781, 0, 1, 1, 1, 0, 0, 0
0.0247782, 0, 1, 1, 1, 0, 1, 0
0.0247934, 0, 1, 1, 1, 0, 0, 0
0.0248087, 0, 1, 1, 1, 1, 1, 0
0.0248239, 0, 1, 1, 1, 1, 0, 0
0.0248392, 0, 1, 1, 1, 0, 0, 0
0.0248393, 0, 1, 1, 1, 0, 1, 0
0.0248545, 0, 1, 1, 1, 0, 0, 0
0.0248697, 0, 1, 1, 1, 0, 1, 0
0.0248698, 0, 1, 1, 1, 1, 1, 0
0.0248850, 0, 1, 1, 1, 1, 0, 0
0.0249002, 0, 1, 1, 1, 0, 0, 0
0.0249003, 0, 1, 1, 1, 0, 1, 0
0.0249155, 0, 1, 1, 1, 0, 0, 0
0.0249308, 0, 1, 1, 1, 1, 1, 0
0.0249460, 0, 1, 1, 1, 1, 0, 0
0.0249613, 0, 1, 1, 1, 0, 1, 0
0.0249765, 0, 1, 1, 1, 0, 0, 0
0.0249918, 0, 1, 1, 1, 1, 1, 0
0.0250070, 0, 1, 1, 1, 1, 0, 0
0.0250223, 0, 1, 1, 1, 0, 0, 0
0.0250224, 0, 1, 1, 1, 0, 1, 0
0.0250376, 0, 1, 1, 1, 0, 0, 0
0.0250528, 0, 1, 1, 1, 0, 1, 0
0.0250529, 0, 1, 1, 1, 1, 1, 0
0.0250681, 0, 1, 1, 1, 1, 0, 0
0.0250833, 0, 1, 1, 1, 0, 0, 0
0.0250834, 0, 1, 1, 1, 0, 1, 0
0.0250986, 0, 1, 1, 1, 0, 0, 0
0.0251139, 0, 1, 1, 1, 1, 1, 0
0.0251291, 0, 1, 1, 1, 1, 0, 0
0.0251444, 0, 1, 1, 1, 0, 1, 0
0.0251596, 0, 1, 1, 1, 0, 0, 0
0.0251749, 0, 1, 1, 1, 0, 1, 0
0.0251750, 0, 1, 1, 1, 1, 1, 0
0.0251902, 0, 1, 1, 1, 1, 0, 0
0.0252054, 0, 1, 1, 1, 0, 0, 0
0.0252055, 0, 1, 1, 1, 0, 1, 0
0.0252207, 0, 1, 1, 1, 0, 0, 0
0.0252360, 0, 1, 1, 1, 1, 1, 0
0.0252512, 0, 1, 1, 1, 1, 0, 0
0.0252665, 0, 1, 1, 1, 0, 1, 0
0.0252817, 0, 1, 1, 1, 0, 0, 0
0.0252970, 0, 1, 1, 1, 1, 1, 0
0.0253122, 0, 1, 1, 1, 1, 0, 0
0.0253275, 0, 1, 1, 1, 0, 0, 0
0.0253276, 0, 1, 1, 1, 0, 1, 0
0.0253428, 0, 1, 1, 1, 0, 0, 0
0.0253504, 0, 1, 1, 1, 0, 0, 1
0.0253580, 0, 1, 1, 1, 0, 1, 1
0.0253581, 0, 1, 1, 1, 1, 1, 1
0.0253733, 0, 1, 1, 1, 1, 0, 1
0.0253885, 0, 1, 1, 1, 0, 0, 1
0.0253886, 0, 1, 1, 1, 0, 1, 1
0.0254038, 0, 1, 1, 1, 0, 0, 1
0.0254114, 0, 1, 1, 1, 0, 0, 0
0.0254191, 0, 1, 1, 1, 1, 1, 0
0.0254343, 0, 1, 1, 1, 1, 0, 0
0.0254420, 0, 1, 1, 1, 1, 0, 1
0.0254496, 0, 1, 1, 1, 0, 1, 1
0.0254648, 0, 1, 1, 1, 0, 0, 1
0.0254801, 0, 1, 1, 1, 0, 1, 1
0.0254802, 0, 1, 1, 1, 1, 1, 1
0.0254954, 0, 1, 1, 1, 1, 0, 1
0.0255106, 0, 1, 1, 1, 0, 0, 1
0.0255107, 0, 1, 1, 1, 0, 1, 1
0.0255259, 0, 1, 1, 1, 0, 0, 1
0.0255411, 0, 1, 1, 1, 0, 1, 1
0.0255412, 0, 1, 1, 1, 1, 1, 1
0.0255564, 0, 1, 1, 1, 1, 0, 1
0.0255640, 0, 1, 1, 1, 1, 0, 0
0.0255717, 0, 1, 1, 1, 0, 1, 0
0.0255869, 0, 1, 1, 1, 0, 0, 0
0.0255946, 0, 1, 1, 1, 0, 0, 1
0.0256022, 0, 1, 1, 1, 1, 1, 1
0.0256174, 0, 1, 1, 1, 1, 0, 1
0.0256327, 0, 1, 1, 1, 0, 0, 1
0.0256328, 0, 1, 1, 1, 0, 1, 1
0.0256480, 0, 1, 1, 1, 0, 0, 1
0.0256632, 0, 1, 1, 1, 0, 1, 1
0.0256633, 0, 1, 1, 1, 1, 1, 1
0.0256785, 0, 1, 1, 1, 1, 0, 1
0.0256861, 0, 1, 1, 1, 1, 0, 0
0.0256937, 0, 1, 1, 1, 0, 0, 0
0.0256938, 0, 1, 1, 1, 0, 1, 0
0.0257090, 0, 1, 1, 1, 0, 0, 0
0.0257167, 0, 1, 1, 1, 0, 0, 1
0.0257243, 0, 1, 1, 1, 1, 1, 1
0.0257395, 0, 1, 1, 1, 1, 0, 1
0.0257472, 0, 1, 1, 1, 1, 0, 0
0.0257548, 0, 1, 1, 1, 0, 1, 0
0.0257700, 0, 1, 1, 1, 0, 0, 0
0.0257853, 0, 1, 1, 1, 0, 1, 0
0.0257854, 0, 1, 1, 1, 1, 1, 0
0.0258006, 0, 1, 1, 1, 1, 0, 0
0.0258158, 0, 1, 1, 1, 0, 0, 0
0.0258159, 0, 1, 1, 1, 0, 1, 0
0.0258311, 0, 1, 1, 1, 0, 0, 0
0.0258388, 0, 1, 1, 1, 0, 0, 1
0.0258463, 0, 1, 1, 1, 0, 1, 1
0.0258464, 0, 1, 1, 1, 1, 1, 1
0.0258616, 0, 1, 1, 1, 1, 0, 1
0.0258769, 0, 1, 1, 1, 0, 1, 1
0.0258921, 0, 1, 1, 1, 0, 0, 1
0.0258998, 0, 1, 1, 1, 0, 0, 0
0.0259074, 0, 1, 1, 1, 1, 1, 0
0.0259226, 0, 1, 1, 1, 1, 0, 0
0.0259303, 0, 1, 1, 1, 1, 0, 1
0.0259379, 0, 1, 1, 1, 0, 0, 1
0.0259380, 0, 1, 1, 1, 0, 1, 1
0.0259532, 0, 1, 1, 1, 0, 0, 1
0.0259684, 0, 1, 1, 1, 0, 1, 1
0.0259685, 0, 1, 1, 1, 1, 1, 1
0.0259837, 0, 1, 1, 1, 1, 0, 1
0.0259989, 0, 1, 1, 1, 0, 0, 1
0.0259990, 0, 1, 1, 1, 0, 1, 1
0.0260142, 0, 1, 1, 1, 0, 0, 1
0.0260218, 0, 1, 1, 1, 0, 0, 0
0.0260295, 0, 1, 1, 1, 1, 1, 0
0.0260447, 0, 1, 1, 1, 1, 0, 0
0.0260524, 0, 1, 1, 1, 1, 0, 1
0.0260600, 0, 1, 1, 1, 0, 1, 1
0.0260752, 0, 1, 1, 1, 0, 0, 1
0.0260829, 0, 1, 1, 1, 0, 0, 0
0.0260905, 0, 1, 1, 1, 1, 1, 0
0.0261058, 0, 1, 1, 1, 1, 0, 0
0.0261134, 0, 1, 1, 1, 1, 0, 1
0.0261210, 0, 1, 1, 1, 0, 0, 1
0.0261211, 0, 1, 1, 1, 0, 1, 1
0.0261363, 0, 1, 1, 1, 0, 0, 1
0.0261439, 0, 1, 1, 1, 0, 0, 0
0.0261515, 0, 1, 1, 1, 0, 1, 0
0.0261516, 0, 1, 1, 1, 1, 1, 0
0.0261668, 0, 1, 1, 1, 1, 0, 0
0.0261820, 0, 1, 1, 1, 0, 0, 0
0.0261821, 0, 1, 1, 1, 0, 1, 0
0.0261973, 0, 1, 1, 1, 0, 0, 0
0.0262126, 0, 1, 1, 1, 1, 1, 0
0.0262278, 0, 1, 1, 1, 1, 0, 0
0.0262431, 0, 1, 1, 1, 0, 0, 0
0.0262432, 0, 1, 1, 1, 0, 1, 0
0.0262584, 0, 1, 1, 1, 0, 0, 0
0.0262736, 0, 1, 1, 1, 0, 1, 0
0.0262737, 0, 1, 1, 1, 1, 1, 0
0.0262889, 0, 1, 1, 1, 1, 0, 0
0.0263041, 0, 1, 1, 1, 0, 0, 0
0.0263042, 0, 1, 1, 1, 0, 1, 0
0.0263194, 0, 1, 1, 1, 0, 0, 0
0.0263347, 0, 1, 1, 1, 1, 1, 0
0.0263499, 0, 1, 1, 1, 1, 0, 0
0.0263576, 0, 1, 1, 1, 1, 0, 1
0.0263652, 0, 1, 1, 1, 0, 1, 1
0.0263804, 0, 1, 1, 1, 0, 0, 1
0.0263957, 0, 1, 1, 1, 1, 1, 1
0.0264110, 0, 1, 1, 1, 1, 0, 1
0.0264262, 0, 1, 1, 1, 0, 0, 1
0.0264263, 0, 1, 1, 1, 0, 1, 1
0.0264415, 0, 1, 1, 1, 0, 0, 1
0.0264491, 0, 1, 1, 1, 0, 0, 0
0.0264567, 0, 1, 1, 1, 0, 1, 0
0.0264568, 0, 1, 1, 1, 1, 1, 0
0.0264720, 0, 1, 1, 1, 1, 0, 0
0.0264872, 0, 1, 1, 1, 0, 0, 0
0.0264873, 0, 1, 1, 1, 0, 1, 0
0.0265025, 0, 1, 1, 1, 0, 0, 0
0.0265102, 0, 1, 1, 1, 0, 0, 1
0.0265178, 0, 1, 1, 1, 1, 1, 1
0.0265330, 0, 1, 1, 1, 1, 0, 1
0.0265483, 0, 1, 1, 1, 0, 0, 1
0.0265484, 0, 1, 1, 1, 0, 1, 1
0.0265636, 0, 1, 1, 1, 0, 0, 1
0.0265788, 0, 1, 1, 1, 0, 1, 1
0.0265789, 0, 1, 1, 1, 1, 1, 1
0.0265941, 0, 1, 1, 1, 1, 0, 1
0.0266017, 0, 1, 1, 1, 1, 0, 0
0.0266093, 0, 1, 1, 1, 0, 0, 0
0.0266094, 0, 1, 1, 1, 0, 1, 0
0.0266246, 0, 1, 1, 1, 0, 0, 0
0.0266323, 0, 1, 1, 1, 0, 0, 1
0.0266399, 0, 1, 1, 1, 1, 1, 1
0.0266551, 0, 1, 1, 1, 1, 0, 1
0.0266704, 0, 1, 1, 1, 0, 1, 1
0.0266856, 0, 1, 1, 1, 0, 0, 1
0.0267009, 0, 1, 1, 1, 1, 1, 1
0.0267162, 0, 1, 1, 1, 1, 0, 1
0.0267314, 0, 1, 1, 1, 0, 0, 1
0.0267315, 0, 1, 1, 1, 0, 1, 1
0.0267467, 0, 1, 1, 1, 0, 0, 1
0.0267543, 0, 1, 1, 1, 0, 0, 0
0.0267619, 0, 1, 1, 1, 0, 1, 0
0.0267620, 0, 1, 1, 1, 1, 1, 0
0.0267772, 0, 1, 1, 1, 1, 0, 0
0.0267924, 0, 1, 1, 1, 0, 0, 0
0.0267925, 0, 1, 1, 1, 0, 1, 0
0.0268077, 0, 1, 1, 1, 0, 0, 0
0.0268230, 0, 1, 1, 1, 1, 1, 0
0.0268382, 0, 1, 1, 1, 1, 0, 0
0.0268459, 0, 1, 1, 1, 1, 0, 1
0.0268535, 0, 1, 1, 1, 0, 0, 1
0.0268536, 0, 1, 1, 1, 0, 1, 1
0.0268688, 0, 1, 1, 1, 0, 0, 1
0.0268840, 0, 1, 1, 1, 0, 1, 1
0.0268841, 0, 1, 1, 1, 1, 1, 1
0.0268993, 0, 1, 1, 1, 1, 0, 1
0.0269069, 0, 1, 1, 1, 1, 0, 0
0.0269145, 0, 1, 1, 1, 0, 0, 0
0.0269146, 0, 1, 1, 1, 0, 1, 0
0.0269298, 0, 1, 1, 1, 0, 0, 0
0.0269451, 0, 1, 1, 1, 1, 1, 0
0.0269603, 0, 1, 1, 1, 1, 0, 0
0.0269680, 0, 1, 1, 1, 1, 0, 1
0.0269756, 0, 1, 1, 1, 0, 1, 1
0.0269908, 0, 1, 1, 1, 0, 0, 1
0.0270061, 0, 1, 1, 1, 1, 1, 1
0.0270213, 0, 1, 1, 1, 1, 0, 1
0.0270290, 0, 1, 1, 1, 1, 0, 0
0.0270366, 0, 1, 1, 1, 0, 0, 0
0.0270367, 0, 1, 1, 1, 0, 1, 0
0.0270519, 0, 1, 1, 1, 0, 0, 0
0.0270595, 0, 1, 1, 1, 0, 0, 1
0.0270671, 0, 1, 1, 1, 0, 1, 1
0.0270672, 0, 1, 1, 1, 1, 1, 1
0.0270824, 0, 1, 1, 1, 1, 0, 1
0.0270900, 0, 1, 1, 1, 1, 0, 0
0.0270976, 0, 1, 1, 1, 0, 0, 0
0.0270977, 0, 1, 1, 1, 0, 1, 0
0.0271129, 0, 1, 1, 1, 0, 0, 0
0.0271282, 0, 1, 1, 1, 1, 1, 0
0.0271434, 0, 1, 1, 1, 1, 0, 0
0.0271587, 0, 1, 1, 1, 0, 1, 0
0.0271739, 0, 1, 1, 1, 0, 0, 0
0.0271892, 0, 1, 1, 1, 0, 1, 0
0.0271893, 0, 1, 1, 1, 1, 1, 0
0.0272045, 0, 1, 1, 1, 1, 0, 0
0.0272197, 0, 1, 1, 1, 0, 0, 0
0.0272198, 0, 1, 1, 1, 0, 1, 0
0.0272350, 0, 1, 1, 1, 0, 0, 0
0.0272503, 0, 1, 1, 1, 1, 1, 0
0.0272655, 0, 1, 1, 1, 1, 0, 0
0.0272808, 0, 1, 1, 1, 0, 1, 0
0.0272960, 0, 1, 1, 1, 0, 0, 0
0.0273113, 0, 1, 1, 1, 1, 1, 0
0.0273265, 0, 1, 1, 1, 1, 0, 0
0.0273418, 0, 1, 1, 1, 0, 0, 0
0.0273419, 0, 1, 1, 1, 0, 1, 0
0.0273571, 0, 1, 1, 1, 0, 0, 0
0.0273723, 0, 1, 1, 1, 0, 1, 0
0.0273724, 0, 1, 1, 1, 1, 1, 0
0.0273876, 0, 1, 1, 1, 1, 0, 0
0.0274028, 0, 1, 1, 1, 0, 0, 0
0.0274029, 0, 1, 1, 1, 0, 1, 0
0.0274181, 0, 1, 1, 1, 0, 0, 0
0.0274334, 0, 1, 1, 1, 1, 1, 0
0.0274486, 0, 1, 1, 1, 1, 0, 0
0.0274639, 0, 1, 1, 1, 0, 1, 0
0.0274791, 0, 1, 1, 1, 0, 0, 0
0.0274944, 0, 1, 1, 1, 0, 1, 0
0.0274945, 0, 1, 1, 1, 1, 1, 0
0.0275097, 0, 1, 1, 1, 1, 0, 0
0.0275249, 0, 1, 1, 1, 0, 0, 0
0.0275250, 0, 1, 1, 1, 0, 1, 0
0.0275402, 0, 1, 1, 1, 0, 0, 0
0.0275554, 0, 1, 1, 1, 0, 1, 0
0.0275555, 0, 1, 1, 1, 1, 1, 0
0.0275707, 0, 1, 1, 1, 1, 0, 0
0.0275860, 0, 1, 1, 1, 0, 1, 0
0.0276012, 0, 1, 1, 1, 0, 0, 0
0.0276165, 0, 1, 1, 1, 1, 1, 0
0.0276317, 0, 1, 1, 1, 1, 0, 0
0.0276470, 0, 1, 1, 1, 0, 0, 0
0.0276471, 0, 1, 1, 1, 0, 1, 0
0.0276623, 0, 1, 1, 1, 0, 0, 0
0.0276775, 0, 1, 1, 1, 0, 1, 0
0.0276776, 0, 1, 1, 1, 1, 1, 0
0.0276928, 0, 1, 1, 1, 1, 0, 0
0.0277080, 0, 1, 1, 1, 0, 0, 0
0.0277081, 0, 1, 1, 1, 0, 1, 0
0.0277233, 0, 1, 1, 1, 0, 0, 0
0.0277386, 0, 1, 1, 1, 1, 1, 0
0.0277538, 0, 1, 1, 1, 1, 0, 0
0.0277691, 0, 1, 1, 1, 0, 1, 0
0.0277843, 0, 1, 1, 1, 0, 0, 0
0.0277996, 0, 1, 1, 1, 0, 1, 0
0.0277997, 0, 1, 1, 1, 1, 1, 0
0.0278149, 0, 1, 1, 1, 1, 0, 0
0.0278301, 0, 1, 1, 1, 0, 0, 0
0.0278302, 0, 1, 1, 1, 0, 1, 0
0.0278454, 0, 1, 1, 1, 0, 0, 0
0.0278606, 0, 1, 1, 1, 0, 1, 0
0.0278607, 0, 1, 1, 1, 1, 1, 0
0.0278759, 0, 1, 1, 1, 1, 0, 0
0.0278912, 0, 1, 1, 1, 0, 1, 0
0.0279064, 0, 1, 1, 1, 0, 0, 0
0.0279217, 0, 1, 1, 1, 1, 1, 0
0.0279369, 0, 1, 1, 1, 1, 0, 0
0.0279522, 0, 1, 1, 1, 0, 0, 0
0.0279523, 0, 1, 1, 1, 0, 1, 0
0.0279675, 0, 1, 1, 1, 0, 0, 0
0.0279827, 0, 1, 1, 1, 0, 1, 0
0.0279828, 0, 1, 1, 1, 1, 1, 0
0.0279980, 0, 1, 1, 1, 1, 0, 0
0.0280132, 0, 1, 1, 1, 0, 0, 0
0.0280133, 0, 1, 1, 1, 0, 1, 0
0.0280285, 0, 1, 1, 1, 0, 0, 0
0.0280438, 0, 1, 1, 1, 1, 1, 0
0.0280590, 0, 1, 1, 1, 1, 0, 0
0.0280743, 0, 1, 1, 1, 0, 1, 0
0.0280895, 0, 1, 1, 1, 0, 0, 0
0.0281048, 0, 1, 1, 1, 0, 1, 0
0.0281049, 0, 1, 1, 1, 1, 1, 0
0.0281201, 0, 1, 1, 1, 1, 0, 0
0.0281353, 0, 1, 1, 1, 0, 0, 0
0.0281354, 0, 1, 1, 1, 0, 1, 0
0.0281506, 0, 1, 1, 1, 0, 0, 0
0.0281658, 0, 1, 1, 1, 0, 1, 0
0.0281659, 0, 1, 1, 1, 1, 1, 0
0.0281811, 0, 1, 1, 1, 1, 0, 0
0.0281963, 0, 1, 1, 1, 0, 0, 0
0.0281964, 0, 1, 1, 1, 0, 1, 0
0.0282116, 0, 1, 1, 1, 0, 0, 0
0.0282269, 0, 1, 1, 1, 1, 1, 0
0.0282421, 0, 1, 1, 1, 1, 0, 0
0.0282574, 0, 1, 1, 1, 0, 0, 0
0.0282575, 0, 1, 1, 1, 0, 1, 0
0.0282727, 0, 1, 1, 1, 0, 0, 0
0.0282879, 0, 1, 1, 1, 0, 1, 0
0.0282880, 0, 1, 1, 1, 1, 1, 0
0.0283032, 0, 1, 1, 1, 1, 0, 0
0.0283184, 0, 1, 1, 1, 0, 0, 0
0.0283185, 0, 1, 1, 1, 0, 1, 0
0.0283337, 0, 1, 1, 1, 0, 0, 0
0.0283490, 0, 1, 1, 1, 1, 1, 0
0.0283642, 0, 1, 1, 1, 1, 0, 0
0.0283795, 0, 1, 1, 1, 0, 1, 0
0.0283947, 0, 1, 1, 1, 0, 0, 0
0.0284024, 0, 1, 1, 1, 0, 0, 1
0.0284100, 0, 1, 1, 1, 1, 1, 1
0.0284253, 0, 1, 1, 1, 1, 0, 1
0.0284405, 0, 1, 1, 1, 0, 0, 1
0.0284406, 0, 1, 1, 1, 0, 1, 1
0.0284558, 0, 1, 1, 1, 0, 0, 1
0.0284710, 0, 1, 1, 1, 0, 1, 1
0.0284711, 0, 1, 1, 1, 1, 1, 1
0.0284863, 0, 1, 1, 1, 1, 0, 1
0.0285015, 0, 1, 1, 1, 0, 0, 1
0.0285016, 0, 1, 1, 1, 0, 1, 1
0.0285168, 0, 1, 1, 1, 0, 0, 1
0.0285321, 0, 1, 1, 1, 1, 1, 1
0.0285473, 0, 1, 1, 1, 1, 0, 1
0.0285626, 0, 1, 1, 1, 0, 0, 1
0.0285627, 0, 1, 1, 1, 0, 1, 1
0.0285779, 0, 1, 1, 1, 0, 0, 1
0.0285931, 0, 1, 1, 1, 0, 1, 1
0.0285932, 0, 1, 1, 1, 1, 1, 1
0.0286084, 0, 1, 1, 1, 1, 0, 1
0.0286160, 0, 1, 1, 1, 1, 0, 0
0.0286236, 0, 1, 1, 1, 0, 0, 0
0.0286237, 0, 1, 1, 1, 0, 1, 0
0.0286389, 0, 1, 1, 1, 0, 0, 0
0.0286466, 0, 1, 1, 1, 0, 0, 1
0.0286542, 0, 1, 1, 1, 1, 1, 1
0.0286694, 0, 1, 1, 1, 1, 0, 1
0.0286847, 0, 1, 1, 1, 0, 1, 1
0.0286999, 0, 1, 1, 1, 0, 0, 1
0.0287152, 0, 1, 1, 1, 1, 1, 1
0.0287305, 0, 1, 1, 1, 1, 0, 1
0.0287381, 0, 1, 1, 1, 1, 0, 0
0.0287457, 0, 1, 1, 1, 0, 0, 0
0.0287458, 0, 1, 1, 1, 0, 1, 0
0.0287610, 0, 1, 1, 1, 0, 0, 0
0.0287762, 0, 1, 1, 1, 0, 1, 0
0.0287763, 0, 1, 1, 1, 1, 1, 0
0.0287915, 0, 1, 1, 1, 1, 0, 0
0.0288067, 0, 1, 1, 1, 0, 0, 0
0.0288068, 0, 1, 1, 1, 0, 1, 0
0.0288220, 0, 1, 1, 1, 0, 0, 0
0.0288297, 0, 1, 1, 1, 0, 0, 1
0.0288373, 0, 1, 1, 1, 1, 1, 1
0.0288525, 0, 1, 1, 1, 1, 0, 1
0.0288678, 0, 1, 1, 1, 0, 0, 1
0.0288679, 0, 1, 1, 1, 0, 1, 1
0.0288831, 0, 1, 1, 1, 0, 0, 1
0.0288983, 0, 1, 1, 1, 0, 1, 1
0.0288984, 0, 1, 1, 1, 1, 1, 1
0.0289136, 0, 1, 1, 1, 1, 0, 1
0.0289288, 0, 1, 1, 1, 0, 0, 1
0.0289289, 0, 1, 1, 1, 0, 1, 1
0.0289441, 0, 1, 1, 1, 0, 0, 1
0.0289594, 0, 1, 1, 1, 1, 1, 1
0.0289746, 0, 1, 1, 1, 1, 0, 1
0.0289899, 0, 1, 1, 1, 0, 1, 1
0.0290051, 0, 1, 1, 1, 0, 0, 1
0.0290204, 0, 1, 1, 1, 1, 1, 1
0.0290356, 0, 1, 1, 1, 1, 0, 1
0.0290433, 0, 1, 1, 1, 1, 0, 0
0.0290509, 0, 1, 1, 1, 0, 0, 0
0.0290510, 0, 1, 1, 1, 0, 1, 0
0.0290662, 0, 1, 1, 1, 0, 0, 0
0.0290738, 0, 1, 1, 1, 0, 0, 1
0.0290814, 0, 1, 1, 1, 0, 1, 1
0.0290815, 0, 1, 1, 1, 1, 1, 1
0.0290967, 0, 1, 1, 1, 1, 0, 1
0.0291119, 0, 1, 1, 1, 0, 0, 1
